0,1,2,3,4,5,6,7,8,9
3144.146735550322,3147.1301754822152,3147.025553617449,3159.3926420039943,3205.4124667373508,3323.291101047067,3125.9980921305596,3123.177406512469,3127.407183353908,3128.519938856498
2010.7462431380186,2087.9414297284357,2009.9315236562466,2503.352259433937,2248.994880241183,2236.3447100724343,1994.7561276192337,2309.7909763311145,2140.2021236418746,1938.890628740804
2928.4289058164823,2748.9356564031787,2852.2346285904177,2852.9126935016857,2745.942056617477,2870.802628312305,2768.7602970318403,2317.53040286467,2118.673445656548,2281.7629344990746
2193.9311632593226,2213.054643716544,1902.8687699310037,2227.220604400656,2245.6357553934376,2175.9640160895337,2322.1532299254964,2426.9773577284395,2247.36373108738,2372.962043362234
2463.491466547634,2266.0941017662267,2616.2730500654616,2374.019904951838,2557.1937431496776,2122.747539570989,2430.3936600021066,2462.482999631168,2466.0860576252335,2747.321869523382
3320.9616470970614,2986.622046742571,3110.783232220436,3100.5266095214934,3179.5104194610967,3037.429578741924,3163.2858338938468,3291.0602469526216,2492.8807991482927,1759.7442809007366
2396.396059935522,2267.9652364103804,2264.066890277505,2294.5903563424877,2359.021353343554,2366.596753173355,2339.5798144199935,2237.63840453942,2182.3823499159494,2301.8244322581013
2988.5829523418806,2977.7284272397146,3070.7253929041444,3206.4873339389815,3519.036967030118,3265.338075674847,2989.410613808338,3572.6815095639004,3517.739606392013,3125.0118456485525
2024.613232917674,2422.918961120058,2171.3585131783357,1984.968868972148,2102.2146942712093,1977.7332345091163,2377.467362102478,2230.869314193401,2213.7501525199323,2187.5582590072545
2335.8213957545217,2315.6902743594956,2309.323197390816,2416.3219746341347,2572.1203174676725,2827.276184848762,2710.6589228756156,2852.202167182206,2536.550772771204,2112.6273744341947
490.6269329487633,414.1291196716186,491.4009635375661,491.7086451035888,468.67635808437484,507.52308139961576,504.7799310635607,504.61386464648314,565.3512575701741,581.0607235577976
1731.0774820081153,1867.2307372702576,1768.0338235210834,1765.5117438487289,1800.9657319780833,1701.9911734234665,1813.1575739739087,1825.2693766924417,1845.6139353200651,1685.693764859498
2083.845045657911,2217.541382450091,2169.5790410195887,1915.669670227774,2288.0821442471088,2367.0448513827037,1618.5733993817798,2046.9355251048341,1753.4174272813802,2892.4721782777297
2325.1838521235227,2683.475352907183,2030.388714396883,2203.8100455445256,2363.3969684012122,2233.9702190678063,2160.9949364537197,2513.4238184850883,3089.505343555302,2840.192649660158
2330.5311146315134,2696.1707184305933,2201.355618254004,2331.582747709891,2600.6728779251434,2481.5234128889183,2447.917206266378,2360.8969747160977,2472.10940386156,2631.0529947987407
500.4010402564379,680.3679629861564,600.2508664139734,622.03484716857,609.3547388147842,758.6357627882793,1056.3336876117273,712.1408415747039,653.6118011575857,600.7281563805116
2900.3708703347843,2881.6895289621416,2898.4381567280584,2794.218260145478,2877.3634315031463,2919.9026451935297,2789.1651037090624,2796.9370488593513,2855.9925005201617,2764.707706131172
2336.2165291474957,2395.200409265187,2231.45670234622,2392.578541484813,2150.84743932739,2144.236477274719,2397.719566526228,2239.0995786369667,2335.821861045447,2252.8436464223632
3364.333392109538,2944.798031394177,3270.776497303432,2963.366679314077,2858.9001260505456,2430.4732958667946,2856.3762768510314,2372.133691811159,2938.203930765414,2487.824089889239
2301.8197742241277,2585.2780591327464,2576.8886182392807,2537.052378848103,2454.923367169935,2610.7247702794475,2391.809378835862,2648.5196874458925,2513.0458202405825,2538.1106583664273
2301.8197742241277,2585.2780591327464,2576.8886182392807,2537.052378848103,2454.923367169935,2610.7247702794475,2391.809378835862,2648.5196874458925,2513.0458202405825,2538.1106583664273
649.3436455950871,904.6952796500719,744.6743487237791,561.7477662482535,627.3786695137471,779.3100719752724,765.5404080541091,693.3469156406913,626.0638043979816,672.5509098563728
2602.674892712289,2989.3141554571293,2654.9512798763053,2947.326451013868,2624.336834348313,2686.987040611923,2800.460114462048,2975.13356799307,2896.3980664421742,2652.791668210323
2474.29160460411,1813.316516463448,2129.623249460553,1910.4010551990973,1959.1087741480264,2315.440100136398,1884.0705400119743,1543.9575140465645,2307.3793215541154,2243.7235861397867
2316.136594989284,2206.4614114058713,2164.8206183712236,1977.0318646878104,2336.2651188948093,2195.120264845087,2434.25997772578,2062.889943083557,2276.2464021669266,2678.425776157088
540.2991087652321,560.8466060608334,612.4011595841248,542.4284687408519,604.0845159452222,637.5745353382724,709.7741474209581,583.0214648286003,597.7159681322729,526.6295230383847
2199.29046033964,2364.001766460365,2587.1971067933996,2202.574252413083,2216.1488138321984,2016.2882886108182,2766.7746848738016,2661.974867981954,2774.56748428351,1695.8876011460934
2812.379259069561,2820.7216974115026,2680.2099840567053,2817.678582806867,2677.8103753705072,3135.5256275299826,3021.2904098620893,896.5415605923833,1033.942434597794,725.6027555972514
1959.4421279636667,749.7408064287949,1308.805748092062,2383.4379628590464,1634.2293037135175,1461.0887471278315,1838.2677976539849,958.3358525407922,904.7363753991359,1055.7608890416532
2121.1125469334715,2080.0446493100026,2042.5488866281419,2063.1815539083336,1929.1933285084551,1720.6483189191404,2409.9274033360007,2289.1164035098654,2242.4868631347335,2060.4972906726407
2253.6268692142926,1999.859617057365,1869.0370728440662,2028.0215095160302,1876.3063148304764,2383.981122069222,2159.274989732403,2035.4522746475027,2001.3844056728863,1961.5876286815835
2375.8923796540803,2061.8612075089286,2553.824006046936,1909.7021171484025,2464.7373247793266,2401.9204781656836,2496.3144849504833,2838.8290807467,2092.8514870745494,1772.7475175384006
924.6469564789143,1609.2526568442586,1380.7761543648649,1049.5833224149446,847.7937154987236,929.9898555685387,1287.8844541983813,1260.5590501695158,1470.1044939443202,1107.6817508480783
2556.1592167623794,2640.675527591641,2809.8542877665695,3035.9347878864046,2845.501668963463,2744.5020806112807,2614.193565827619,2971.7247888236207,2650.1380745083898,2445.799727192494
2862.413378787031,2809.8831952014825,3037.478749240079,2903.6970583921234,2913.178377216966,2727.4219503605837,3173.887726270283,2967.1749250137127,2765.9593134877364,2953.2213643092355
1739.7885274014072,1457.1868930269977,1776.3415316829235,1761.9760859502348,1552.236483230068,1673.1016633332547,1685.3921569487673,1608.6938452205536,1551.2336749509395,1705.4578164303284
3096.4148007449103,2147.052667815952,2058.4404187230584,3364.6054325528476,3573.8035817714263,3891.6617865881035,2659.417677247062,2627.7519971437505,3245.389329777248,3298.942104835164
2472.316425227092,2191.255955015263,2646.075680998215,2223.1607245537116,2421.2970234192244,2064.660070261693,2526.666192666443,2000.5397091276186,2079.9741687408186,1988.278678907499
2896.9851514506513,2765.329627498414,2758.438373419818,2807.546700250424,2858.1268374196916,2879.1753075174397,2738.5953499970337,2655.5125120702655,2649.5981233712837,2825.396818335314
3071.6676483217325,3579.875747406494,3463.438156446245,3071.512695041056,2994.1683114103507,2646.3597774583177,3000.586679321389,3139.405085146259,3147.317163892155,2972.383556249001
2369.778870976023,1993.541578794217,2361.039527454637,2579.7492278673435,2481.467281991476,2427.266619597458,2136.4278507507743,2070.8121915323777,2073.1467131943455,2559.487893204307
1629.3938947684335,1899.8809244879988,1718.2122876619808,2011.9535414844754,2303.1374332028454,2034.7151732371756,1965.7214157198873,1891.3287635825814,2127.8547521504397,2198.9136160227918
1873.9405203673932,2196.7337808378143,2260.793558075765,2148.3569215971743,1984.8436337267908,1983.5453794607756,1807.8529583095135,2268.862947831275,2400.017088719099,2338.3511810512464
3157.335513697831,3211.1118779528533,2910.6705902514227,2683.543808211025,3053.7405744460784,3208.6481231443004,3128.206102570017,3363.9135718925577,3003.78834804913,2738.8066968015246
2695.485832246243,2753.8966866709743,2875.046453604751,3091.355428097366,3073.5633275697946,3082.8986080638633,2568.3984591356966,2435.648837211586,2774.46697453905,2755.9697096547275
838.9403378054461,1137.189442138197,593.8019290198783,1077.2379207015463,671.5040135410724,919.8460454588505,1019.6597560255973,1034.2000316534695,913.2994837252586,916.0876198990127
3042.3759763371872,3070.462534074784,3122.862782328834,3122.6470567383503,3306.2330211521203,3265.3943483827006,3484.6292443746934,2914.672344244169,2797.9687417247815,2851.806258136906
2859.0581564127006,2722.250529542227,2713.6238317822244,2793.1288931563727,2759.532426625354,2575.5649765519856,2791.8601808824405,2491.796602223928,2954.581256128231,2887.914753162296
2558.3257060769356,2795.5842798133026,2716.8989964881844,2723.0121215846157,2594.4658955651316,2845.0170537445906,2673.1260287361406,2545.198467615206,2597.365882804079,2480.523297754805
3437.347006233137,3719.291138878582,3549.327322582827,3126.646993113908,2543.605258543904,2898.980266348468,3151.9948471375874,3803.4233986877853,3874.198543859513,4107.9147815070655
2413.623310628629,1786.140519610059,1765.5544302829412,1826.327712150817,1839.183952712402,1815.192799803515,1685.4827547733112,2360.6974688618584,2715.491322573107,2135.3110409553096
1717.3368844193828,1724.5096081965098,1718.988216679078,1665.2593201042453,1636.9995911020378,1770.550289188975,1502.437730472287,1533.7002454871729,1617.9586725897732,2009.713738148855
2450.676015460239,2379.813604583086,2398.656668703727,2562.306930035531,2406.5095787495584,2444.129898905464,2427.7220819413587,2607.3897711554123,2581.561682138592,2518.508453768696
3404.452535400237,3284.8915689150176,3200.037993298477,3378.6058149621144,3405.915292537575,3191.979736081644,3251.8251199595925,3190.0750865944965,3292.9978312686503,3286.761863870015
3142.731599746763,2917.0149251956454,2782.8758363911666,2883.1228595163366,2829.8918879467465,2773.641257832679,2914.6036340461974,3005.57661088985,3022.457546823635,2904.141644645948
2592.568404974603,2639.371390256979,2748.8924755198127,2755.0006497865124,2628.183669067809,2946.087539590976,3008.8643296995197,2676.778136604851,2562.7441899051028,3038.38640880401
2615.9113714336445,2612.501079965571,2722.1259986533205,2867.0598503754045,2672.603691186462,2578.4019017883415,2861.861025578301,2831.128521319908,3088.9957357183544,2744.481269688663
2143.613675563477,1969.0693670810897,2004.7947610470019,1978.2188387090862,2031.8004991201794,1894.4583979958434,2104.443856298224,2232.9143677665243,2176.8249639965197,2012.6848252487343
2385.8124248021168,2164.0483865596807,2329.0623751098105,2484.3767736719583,2251.3276311936256,2282.45202713231,2493.1167418103487,2528.473996987379,1994.688102403019,2049.9685319759715
1661.4263773595321,1960.1141430926068,1552.781189344943,2208.853930066276,2071.4758404967256,1536.372472286455,1478.8757457748798,2111.790196298929,2337.7447727830304,1765.8652195043653
2875.0728674156767,2628.681327891026,2652.737768451106,2641.089941391974,2627.2531843238403,2267.4780686138142,2310.844112968036,2749.775105799681,1314.8663739283013,1372.3081454967576
2944.5797080551147,2476.4184576889656,2830.9784480107455,3116.785540690198,3033.0851963119885,2961.0332469004643,2923.4392054405716,2973.3611506481307,3053.397751409303,2997.162102120298
2810.675874186006,2761.0392905691397,2867.1940342740054,2600.9120582600085,2788.749775874022,2810.746881142728,2616.0516437438855,2851.234395614069,3047.0600228045296,3100.509340329806
2397.7734091309926,2427.544058078936,2508.9753484874436,2592.3788073729775,2534.9073898741326,2447.736065584536,2472.7643124702504,2471.482013380398,2575.811116937457,2520.4601681580434
2268.2398714521055,1698.008774226892,1835.6940542233253,1944.3906678268027,2082.239339111976,2022.4649238387801,2167.8272987752016,2235.155175467853,2389.46627034048,1734.0545498968734
1386.035450838227,1957.6242849967364,1691.4651361201065,1557.5532892470212,1444.008992964115,1523.9664263870318,1765.2788568220542,1959.1993672695257,1847.8580732690912,1772.6922855216667
2973.0761029122023,3053.4727684316185,3146.958601347289,2668.2204532497235,2601.3818675091125,2592.3346355762924,2492.001027937648,3011.557034582868,2667.212174295916,2272.6184145871994
2703.8760003438283,2673.7577288814537,2649.515849443803,2726.9874214116635,2684.863310157766,2445.517886989005,2656.4803845449583,2688.0186283737244,2339.5158394419677,2433.6028740458482
786.1809345754443,890.6452809568985,768.073310597073,846.3951526843334,893.1433751036936,785.119444683118,900.4756706010547,1024.590421021123,915.2190356653233,803.7264070740116
3171.048851693259,2928.733630019908,3149.4368741167636,3138.0104814120186,3165.137521898624,3471.2422558556204,3871.890354087079,3165.7270834723727,2797.7246425593403,2776.566413607703
623.4056913549988,607.6188287102136,466.4329055166829,519.792036724308,469.8828147623608,472.889600335071,502.96296999432434,538.0152473028547,619.1322204049549,498.8695401887581
3198.6663887540935,3247.439035678741,3222.6345995137726,3014.6170294036465,3221.581691550638,3079.9931907871432,2974.8081980534157,3095.3471840900966,3499.9523889245484,3270.737896262305
3015.9455755213744,2995.996190422584,2921.5304958788843,2816.4672991253146,2780.879250018992,2965.877482354375,2849.9559495735557,3010.8249972455105,2923.8381180977985,2986.257006367445
3730.911603669989,3859.068311632575,3692.783677946271,3901.531348466975,3685.273527216231,3942.2950370520784,3735.3312016608493,3193.1321318501946,3131.8413562295086,3397.9282425962156
499.2389841380181,612.851054627444,605.6246500488098,531.0471879641293,756.4973338689006,682.1813902456931,552.5913473702385,575.887930705894,563.8353416137937,530.6617378555138
2663.844304451877,2802.715784431037,2909.4970499991923,2957.3906369607967,2833.377913954145,2896.8518611556046,3036.905513065726,2742.067798682634,2831.00499361977,2780.554271252055
2598.6429695460374,2086.7756350409186,2091.1643043965614,2435.0910275889205,1991.5264528252367,1996.9284753331717,2329.207521274575,2160.686410424322,2236.315920021965,1605.4717569946324
